filename,source,image_width,image_height,channel_depth,class,x,y,w,h
2007_000452.jpg,flickr,500,375,3,sofa,172.5,229.5,245.0,217.0
2007_000452.jpg,flickr,500,375,3,chair,487.0,212.0,26.0,144.0
2007_000464.jpg,flickr,375,500,3,cow,143.5,283.0,145.0,62.0
2007_000464.jpg,flickr,375,500,3,cow,149.5,248.5,183.0,93.0
2007_000480.jpg,flickr,500,375,3,person,356.0,268.5,126.0,213.0
2007_000480.jpg,flickr,500,375,3,person,171.0,269.0,114.0,208.0
2007_000480.jpg,flickr,500,375,3,person,60.5,272.5,111.0,201.0
2007_000480.jpg,flickr,500,375,3,aeroplane,244.0,196.5,484.0,257.0
2007_000491.jpg,flickr,500,334,3,cow,230.5,168.0,457.0,332.0
2007_000504.jpg,flickr,500,412,3,cow,420.5,254.0,159.0,304.0
2007_000504.jpg,flickr,500,412,3,person,57.5,78.5,43.0,89.0
2007_000504.jpg,flickr,500,412,3,person,19.0,82.0,34.0,76.0
2007_000504.jpg,flickr,500,412,3,person,35.0,53.0,12.0,22.0
2007_000515.jpg,flickr,500,375,3,bicycle,20.5,246.0,39.0,94.0
2007_000515.jpg,flickr,500,375,3,person,15.0,182.0,28.0,194.0
2007_000515.jpg,flickr,500,375,3,car,107.5,187.0,87.0,46.0
2007_000515.jpg,flickr,500,375,3,car,166.5,183.5,39.0,33.0
2007_000528.jpg,flickr,500,375,3,cat,221.5,189.0,195.0,242.0
2007_000529.jpg,flickr,500,375,3,boat,395.0,196.5,210.0,107.0
2007_000529.jpg,flickr,500,375,3,car,441.5,246.0,39.0,18.0
2007_000549.jpg,flickr,375,500,3,cat,171.0,274.0,340.0,450.0
2007_000559.jpg,flickr,500,370,3,bottle,57.5,302.0,43.0,104.0
2007_000559.jpg,flickr,500,370,3,tvmonitor,265.5,133.5,211.0,215.0
2007_000572.jpg,flickr,500,331,3,bicycle,118.0,254.5,234.0,153.0
2007_000572.jpg,flickr,500,331,3,bicycle,117.0,215.5,218.0,163.0
2007_000584.jpg,flickr,500,375,3,bicycle,200.0,210.0,338.0,272.0
2007_000584.jpg,flickr,500,375,3,sofa,422.0,290.5,156.0,167.0
2007_000629.jpg,flickr,500,230,3,train,267.0,134.0,466.0,100.0
2007_000629.jpg,flickr,500,230,3,person,97.0,112.0,20.0,24.0
2007_000636.jpg,flickr,500,335,3,train,235.5,198.0,313.0,204.0
2007_000645.jpg,flickr,500,375,3,bird,317.5,210.0,365.0,328.0
2007_000645.jpg,flickr,500,375,3,bird,244.5,260.5,241.0,229.0
2007_000648.jpg,flickr,500,333,3,person,399.0,211.0,10.0,24.0
2007_000648.jpg,flickr,500,333,3,person,430.0,209.5,12.0,21.0
2007_000648.jpg,flickr,500,333,3,person,439.0,208.0,10.0,24.0
2007_000648.jpg,flickr,500,333,3,person,447.5,207.5,9.0,25.0
2007_000648.jpg,flickr,500,333,3,bus,191.0,189.5,324.0,153.0
2007_000648.jpg,flickr,500,333,3,aeroplane,401.0,139.0,146.0,106.0
2007_000648.jpg,flickr,500,333,3,car,15.0,224.0,26.0,22.0
2007_000661.jpg,flickr,500,375,3,sofa,225.0,227.5,212.0,101.0
2007_000661.jpg,flickr,500,375,3,pottedplant,117.5,143.5,105.0,107.0
2007_000661.jpg,flickr,500,375,3,chair,156.0,178.0,46.0,38.0
2007_000663.jpg,flickr,422,500,3,bus,214.5,234.5,405.0,465.0
2007_000663.jpg,flickr,422,500,3,car,35.0,66.5,56.0,55.0
2007_000663.jpg,flickr,422,500,3,car,392.0,38.5,60.0,29.0
2007_000663.jpg,flickr,422,500,3,car,399.0,58.5,46.0,45.0
2007_000663.jpg,flickr,422,500,3,car,397.5,88.0,49.0,40.0
2007_000663.jpg,flickr,422,500,3,car,399.0,154.0,46.0,112.0
2007_000664.jpg,flickr,500,375,3,person,188.0,188.5,274.0,373.0
2007_000676.jpg,flickr,500,375,3,sheep,265.5,182.0,413.0,176.0
2007_000713.jpg,flickr,500,336,3,boat,167.0,240.0,174.0,144.0
2007_000713.jpg,flickr,500,336,3,boat,328.0,214.5,288.0,109.0
2007_000720.jpg,flickr,500,333,3,dog,261.0,190.5,88.0,145.0
2007_000727.jpg,flickr,375,500,3,bus,181.0,379.5,184.0,113.0
2007_000727.jpg,flickr,375,500,3,car,297.5,378.5,51.0,19.0
2007_000727.jpg,flickr,375,500,3,car,45.5,407.5,87.0,55.0
2007_000727.jpg,flickr,375,500,3,person,345.5,397.0,25.0,82.0
2007_000727.jpg,flickr,375,500,3,person,330.0,390.5,22.0,67.0
2007_000727.jpg,flickr,375,500,3,person,364.5,388.5,21.0,51.0
2007_000727.jpg,flickr,375,500,3,car,69.5,378.0,41.0,22.0
2007_000727.jpg,flickr,375,500,3,car,136.5,151.0,47.0,26.0
2007_000733.jpg,flickr,450,435,3,person,160.5,204.0,225.0,358.0
2007_000733.jpg,flickr,450,435,3,motorbike,275.5,318.0,345.0,234.0
2007_000738.jpg,flickr,500,332,3,aeroplane,248.5,179.5,495.0,111.0
2007_000762.jpg,flickr,500,375,3,diningtable,250.5,282.0,499.0,186.0
2007_000762.jpg,flickr,500,375,3,bottle,73.5,263.5,89.0,223.0
2007_000762.jpg,flickr,500,375,3,person,441.0,161.0,118.0,200.0
2007_000762.jpg,flickr,500,375,3,person,367.5,172.0,51.0,60.0
2007_000762.jpg,flickr,500,375,3,person,204.5,175.0,123.0,96.0
2007_000762.jpg,flickr,500,375,3,person,209.5,163.5,21.0,47.0
2007_000762.jpg,flickr,500,375,3,person,64.0,137.0,120.0,230.0
2007_000762.jpg,flickr,500,375,3,person,88.5,288.5,171.0,79.0
2007_000768.jpg,flickr,500,375,3,bus,422.0,193.0,106.0,180.0
2007_000768.jpg,flickr,500,375,3,bus,201.0,188.0,336.0,284.0
2007_000783.jpg,flickr,480,437,3,person,263.0,158.0,124.0,202.0
2007_000783.jpg,flickr,480,437,3,horse,276.5,254.5,329.0,309.0
2007_000793.jpg,flickr,500,375,3,person,302.5,141.5,27.0,83.0
2007_000793.jpg,flickr,500,375,3,person,255.5,145.5,29.0,69.0
2007_000793.jpg,flickr,500,375,3,person,227.0,142.5,18.0,71.0
2007_000793.jpg,flickr,500,375,3,person,434.5,163.0,65.0,192.0
2007_000793.jpg,flickr,500,375,3,person,74.5,135.5,19.0,51.0
2007_000793.jpg,flickr,500,375,3,person,105.0,133.0,18.0,52.0
2007_000793.jpg,flickr,500,375,3,person,145.0,180.0,90.0,204.0
2007_000793.jpg,flickr,500,375,3,person,284.0,142.5,22.0,79.0
2007_000793.jpg,flickr,500,375,3,bicycle,230.5,220.0,159.0,120.0
2007_000793.jpg,flickr,500,375,3,bus,26.5,107.5,49.0,55.0
2007_000799.jpg,flickr,500,441,3,horse,297.5,232.0,405.0,418.0
2007_000799.jpg,flickr,500,441,3,person,365.0,333.0,270.0,216.0
2007_000804.jpg,flickr,333,500,3,chair,123.5,273.5,59.0,61.0
2007_000804.jpg,flickr,333,500,3,chair,79.0,421.5,94.0,139.0
2007_000804.jpg,flickr,333,500,3,sofa,261.5,367.5,141.0,205.0
2007_000807.jpg,flickr,334,500,3,person,117.0,265.5,166.0,469.0
2007_000822.jpg,flickr,500,374,3,motorbike,164.0,255.5,132.0,181.0
2007_000822.jpg,flickr,500,374,3,motorbike,292.0,245.5,122.0,155.0
2007_000830.jpg,flickr,500,375,3,diningtable,238.0,276.0,228.0,188.0
2007_000830.jpg,flickr,500,375,3,chair,204.5,298.0,109.0,154.0
2007_000830.jpg,flickr,500,375,3,chair,300.0,274.0,96.0,146.0
2007_000830.jpg,flickr,500,375,3,chair,284.0,211.5,68.0,73.0
2007_000836.jpg,flickr,318,480,3,person,146.5,198.0,155.0,198.0
2007_000836.jpg,flickr,318,480,3,horse,159.5,302.0,133.0,280.0
2007_000837.jpg,flickr,500,275,3,boat,313.0,112.0,104.0,94.0
2007_000847.jpg,flickr,375,500,3,diningtable,104.5,389.5,207.0,221.0
2007_000847.jpg,flickr,375,500,3,person,178.5,305.5,235.0,389.0
2007_000862.jpg,flickr,500,375,3,person,311.5,141.0,13.0,20.0
2007_000862.jpg,flickr,500,375,3,boat,329.0,151.0,50.0,18.0
2007_000876.jpg,flickr,500,334,3,cat,246.5,180.0,259.0,298.0
2007_000876.jpg,flickr,500,334,3,cat,329.5,73.0,137.0,118.0
2007_000904.jpg,flickr,500,375,3,cow,287.5,215.0,101.0,96.0
2007_000904.jpg,flickr,500,375,3,person,91.0,175.5,148.0,125.0
2007_000904.jpg,flickr,500,375,3,horse,153.0,294.0,304.0,162.0
2007_000925.jpg,flickr,500,353,3,sheep,122.5,222.0,187.0,242.0
2007_000925.jpg,flickr,500,353,3,sheep,384.5,219.0,151.0,228.0
2007_000999.jpg,flickr,375,500,3,bottle,261.0,361.0,56.0,88.0
2007_000999.jpg,flickr,375,500,3,person,141.0,258.0,278.0,484.0
2007_001027.jpg,flickr,500,375,3,chair,228.5,223.5,51.0,99.0
2007_001027.jpg,flickr,500,375,3,chair,338.5,198.5,19.0,49.0
2007_001027.jpg,flickr,500,375,3,chair,281.0,240.5,50.0,103.0
2007_001027.jpg,flickr,500,375,3,chair,307.0,273.5,88.0,111.0
2007_001027.jpg,flickr,500,375,3,sofa,450.5,322.5,99.0,105.0
2007_001027.jpg,flickr,500,375,3,bicycle,76.0,187.0,36.0,62.0
2007_001027.jpg,flickr,500,375,3,tvmonitor,22.0,292.0,42.0,96.0
2007_001073.jpg,flickr,500,375,3,cow,102.0,213.0,94.0,70.0
2007_001073.jpg,flickr,500,375,3,cow,154.5,208.5,39.0,65.0
2007_001073.jpg,flickr,500,375,3,cow,254.5,194.5,55.0,83.0
2007_001073.jpg,flickr,500,375,3,cow,313.0,207.0,74.0,96.0
2007_001073.jpg,flickr,500,375,3,cow,376.0,196.0,98.0,88.0
2007_001073.jpg,flickr,500,375,3,cow,460.5,194.0,79.0,66.0
2007_001149.jpg,flickr,500,375,3,sofa,275.5,220.0,255.0,164.0
2007_001149.jpg,flickr,500,375,3,tvmonitor,110.5,119.0,71.0,68.0
2007_001149.jpg,flickr,500,375,3,pottedplant,71.5,191.0,141.0,368.0
2007_001154.jpg,flickr,500,375,3,sofa,87.5,304.0,173.0,142.0
2007_001154.jpg,flickr,500,375,3,pottedplant,152.5,252.0,37.0,44.0
2007_001175.jpg,flickr,500,375,3,person,243.0,241.0,248.0,176.0
2007_001175.jpg,flickr,500,375,3,person,206.5,199.5,99.0,61.0
2007_001175.jpg,flickr,500,375,3,tvmonitor,404.5,150.5,89.0,73.0
2007_001185.jpg,flickr,500,375,3,cat,243.0,261.0,92.0,124.0
2007_001185.jpg,flickr,500,375,3,person,183.5,226.5,211.0,297.0
2007_001185.jpg,flickr,500,375,3,diningtable,352.0,299.0,296.0,152.0
2007_001185.jpg,flickr,500,375,3,bottle,476.0,192.0,48.0,122.0
2007_001225.jpg,flickr,387,500,3,dog,201.5,313.0,203.0,202.0
2007_001239.jpg,flickr,500,375,3,dog,214.0,110.0,212.0,100.0
2007_001239.jpg,flickr,500,375,3,dog,304.5,256.5,153.0,237.0
2007_001239.jpg,flickr,500,375,3,dog,202.0,200.5,168.0,213.0
2007_001284.jpg,flickr,500,375,3,person,185.0,249.0,100.0,252.0
2007_001284.jpg,flickr,500,375,3,person,307.0,209.5,138.0,189.0
2007_001284.jpg,flickr,500,375,3,person,351.0,238.5,150.0,243.0
2007_001284.jpg,flickr,500,375,3,person,400.5,244.5,199.0,261.0
2007_001284.jpg,flickr,500,375,3,person,63.5,244.5,125.0,261.0
2007_001284.jpg,flickr,500,375,3,person,433.5,114.5,29.0,49.0
2007_001288.jpg,flickr,500,342,3,aeroplane,247.0,142.5,358.0,133.0
2007_001288.jpg,flickr,500,342,3,aeroplane,427.0,294.5,140.0,45.0
2007_001288.jpg,flickr,500,342,3,aeroplane,256.0,293.0,120.0,42.0
2007_001289.jpg,flickr,500,309,3,bird,256.0,143.0,198.0,90.0
2007_001299.jpg,flickr,429,500,3,cow,134.0,219.0,190.0,386.0
2007_001299.jpg,flickr,429,500,3,cow,265.0,324.0,108.0,168.0
2007_001299.jpg,flickr,429,500,3,cow,363.0,328.0,90.0,214.0
2007_001311.jpg,flickr,500,319,3,bicycle,477.5,135.0,25.0,62.0
2007_001311.jpg,flickr,500,319,3,bicycle,448.5,152.0,33.0,68.0
2007_001311.jpg,flickr,500,319,3,bicycle,357.0,174.0,46.0,92.0
2007_001311.jpg,flickr,500,319,3,bicycle,240.5,253.5,127.0,131.0
2007_001311.jpg,flickr,500,319,3,bicycle,96.5,240.0,169.0,158.0
2007_001311.jpg,flickr,500,319,3,person,479.0,110.5,32.0,87.0
2007_001311.jpg,flickr,500,319,3,person,449.5,123.0,37.0,96.0
2007_001311.jpg,flickr,500,319,3,person,360.0,140.0,54.0,122.0
2007_001311.jpg,flickr,500,319,3,person,239.0,199.5,104.0,187.0
2007_001311.jpg,flickr,500,319,3,person,95.0,170.5,136.0,219.0
2007_001321.jpg,flickr,500,333,3,car,228.5,215.5,455.0,235.0
2007_001340.jpg,flickr,500,375,3,dog,413.0,329.5,174.0,91.0
2007_001340.jpg,flickr,500,375,3,chair,309.5,157.0,193.0,218.0
2007_001340.jpg,flickr,500,375,3,person,201.0,257.5,102.0,235.0
2007_001340.jpg,flickr,500,375,3,person,211.5,242.5,239.0,263.0
2007_001377.jpg,flickr,500,366,3,aeroplane,295.5,206.5,45.0,87.0
2007_001397.jpg,flickr,333,500,3,dog,171.0,192.0,86.0,142.0
2007_001408.jpg,flickr,333,500,3,bottle,146.0,346.5,64.0,203.0
2007_001408.jpg,flickr,333,500,3,person,143.0,247.0,174.0,280.0
2007_001408.jpg,flickr,333,500,3,bottle,35.0,117.5,30.0,99.0
2007_001408.jpg,flickr,333,500,3,person,271.5,54.5,123.0,107.0
2007_001408.jpg,flickr,333,500,3,person,208.5,226.5,249.0,279.0
2007_001408.jpg,flickr,333,500,3,pottedplant,151.5,65.5,65.0,129.0
2007_001416.jpg,flickr,500,328,3,sheep,304.5,135.0,193.0,114.0
2007_001416.jpg,flickr,500,328,3,sheep,101.0,133.0,164.0,124.0
2007_001416.jpg,flickr,500,328,3,sheep,61.0,177.5,120.0,143.0
2007_001416.jpg,flickr,500,328,3,sheep,162.5,256.5,323.0,143.0
2007_001416.jpg,flickr,500,328,3,sheep,401.0,66.0,142.0,80.0
2007_001416.jpg,flickr,500,328,3,sheep,139.5,73.5,225.0,121.0
2007_001420.jpg,flickr,500,332,3,horse,266.0,189.5,148.0,161.0
2007_001420.jpg,flickr,500,332,3,person,322.5,174.0,83.0,188.0
2007_001420.jpg,flickr,500,332,3,pottedplant,468.0,227.0,64.0,158.0
2007_001423.jpg,flickr,500,333,3,person,253.0,194.5,258.0,277.0
2007_001430.jpg,flickr,500,375,3,diningtable,125.5,321.5,249.0,105.0
2007_001430.jpg,flickr,500,375,3,person,167.5,220.0,135.0,132.0
2007_001430.jpg,flickr,500,375,3,person,257.0,249.0,92.0,206.0
2007_001430.jpg,flickr,500,375,3,person,321.5,264.0,153.0,220.0
2007_001430.jpg,flickr,500,375,3,pottedplant,78.0,197.0,44.0,46.0
2007_001430.jpg,flickr,500,375,3,tvmonitor,367.0,33.5,102.0,65.0
2007_001430.jpg,flickr,500,375,3,pottedplant,386.0,148.5,84.0,131.0
2007_001439.jpg,flickr,375,500,3,diningtable,189.5,412.0,371.0,176.0
2007_001439.jpg,flickr,375,500,3,chair,234.0,309.0,78.0,54.0
2007_001457.jpg,flickr,500,375,3,sofa,243.0,192.5,214.0,143.0
2007_001457.jpg,flickr,500,375,3,chair,466.0,293.5,68.0,163.0
2007_001458.jpg,flickr,500,333,3,sofa,249.0,210.0,286.0,178.0
2007_001487.jpg,flickr,500,375,3,boat,259.5,134.0,35.0,34.0
2007_001526.jpg,flickr,500,298,3,person,58.5,158.0,111.0,280.0
2007_001526.jpg,flickr,500,298,3,person,161.5,174.0,105.0,246.0
2007_001526.jpg,flickr,500,298,3,person,264.0,166.0,104.0,262.0
2007_001526.jpg,flickr,500,298,3,person,338.0,165.0,98.0,264.0
2007_001526.jpg,flickr,500,298,3,person,440.5,156.0,119.0,282.0
2007_001558.jpg,flickr,500,375,3,person,143.5,192.5,285.0,273.0
2007_001558.jpg,flickr,500,375,3,person,391.5,171.5,217.0,313.0
2007_001568.jpg,flickr,400,400,3,aeroplane,201.5,207.0,397.0,330.0
2007_001583.jpg,flickr,500,375,3,person,362.0,163.5,100.0,237.0
2007_001583.jpg,flickr,500,375,3,person,151.0,195.5,162.0,359.0
2007_001585.jpg,flickr,500,434,3,person,262.5,236.5,131.0,243.0
2007_001585.jpg,flickr,500,434,3,sofa,215.5,260.5,419.0,161.0
2007_001585.jpg,flickr,500,434,3,bottle,65.0,174.5,14.0,33.0
2007_001586.jpg,flickr,480,398,3,horse,228.5,191.5,401.0,275.0
2007_001586.jpg,flickr,480,398,3,person,271.0,138.5,120.0,197.0
2007_001587.jpg,flickr,500,375,3,bicycle,239.0,287.0,70.0,76.0
2007_001594.jpg,flickr,500,333,3,sheep,302.0,180.5,64.0,55.0
2007_001594.jpg,flickr,500,333,3,sheep,250.0,181.0,38.0,56.0
2007_001594.jpg,flickr,500,333,3,sheep,192.5,179.5,27.0,61.0
2007_001594.jpg,flickr,500,333,3,sheep,165.5,176.0,29.0,68.0
2007_001594.jpg,flickr,500,333,3,sheep,222.5,181.0,33.0,62.0
2007_001594.jpg,flickr,500,333,3,person,367.5,155.5,65.0,125.0
2007_001594.jpg,flickr,500,333,3,dog,277.5,207.5,49.0,61.0
2007_001595.jpg,flickr,500,375,3,bus,355.0,229.0,174.0,134.0
2007_001595.jpg,flickr,500,375,3,bus,157.5,223.0,235.0,130.0
2007_001602.jpg,flickr,351,500,3,bottle,301.5,183.5,99.0,363.0
2007_001602.jpg,flickr,351,500,3,bottle,168.5,103.0,113.0,200.0
2007_001609.jpg,flickr,375,500,3,diningtable,188.5,310.0,371.0,380.0
2007_001609.jpg,flickr,375,500,3,chair,221.0,99.5,84.0,49.0
2007_001609.jpg,flickr,375,500,3,chair,354.0,168.5,42.0,103.0
2007_001609.jpg,flickr,375,500,3,chair,50.5,146.5,43.0,71.0
2007_001609.jpg,flickr,375,500,3,chair,19.0,217.0,30.0,96.0
2007_001627.jpg,flickr,375,500,3,person,192.0,241.0,176.0,468.0
2007_001630.jpg,flickr,375,500,3,person,40.0,64.0,28.0,100.0
2007_001630.jpg,flickr,375,500,3,person,229.0,120.5,78.0,187.0
2007_001630.jpg,flickr,375,500,3,person,137.0,226.5,126.0,263.0
2007_001630.jpg,flickr,375,500,3,person,249.0,348.0,188.0,304.0
2007_001630.jpg,flickr,375,500,3,person,353.0,143.5,40.0,223.0
2007_001630.jpg,flickr,375,500,3,bicycle,142.5,329.5,115.0,197.0
2007_001630.jpg,flickr,375,500,3,bicycle,244.5,429.0,191.0,142.0
2007_001667.jpg,flickr,500,333,3,person,274.5,166.0,47.0,102.0
2007_001677.jpg,flickr,500,375,3,diningtable,305.0,322.0,390.0,106.0
2007_001677.jpg,flickr,500,375,3,chair,96.0,302.5,88.0,145.0
2007_001678.jpg,flickr,500,333,3,tvmonitor,436.5,165.0,127.0,126.0
2007_001678.jpg,flickr,500,333,3,tvmonitor,300.5,154.5,97.0,91.0
2007_001678.jpg,flickr,500,333,3,person,181.5,262.5,149.0,141.0
2007_001678.jpg,flickr,500,333,3,person,138.0,86.0,38.0,48.0
2007_001678.jpg,flickr,500,333,3,chair,128.0,97.5,34.0,31.0
2007_001678.jpg,flickr,500,333,3,tvmonitor,179.5,72.0,31.0,24.0
2007_001686.jpg,flickr,375,500,3,person,159.0,334.0,94.0,332.0
2007_001698.jpg,flickr,500,375,3,boat,254.0,151.0,386.0,116.0
2007_001698.jpg,flickr,500,375,3,boat,198.5,185.5,319.0,95.0
2007_001704.jpg,flickr,500,375,3,tvmonitor,261.5,159.0,287.0,316.0
2007_001709.jpg,flickr,500,333,3,person,396.5,209.5,59.0,155.0
2007_001709.jpg,flickr,500,333,3,person,101.5,167.0,201.0,332.0
2007_001709.jpg,flickr,500,333,3,motorbike,206.5,189.0,411.0,288.0
2007_001717.jpg,flickr,500,404,3,tvmonitor,29.5,140.0,57.0,58.0
2007_001717.jpg,flickr,500,404,3,person,423.5,282.0,105.0,244.0
2007_001717.jpg,flickr,500,404,3,person,296.0,251.5,138.0,305.0
2007_001717.jpg,flickr,500,404,3,chair,204.5,286.5,117.0,159.0
2007_001724.jpg,flickr,275,315,3,horse,127.0,158.5,184.0,287.0
2007_001733.jpg,flickr,500,500,3,sheep,41.5,299.5,81.0,59.0
2007_001733.jpg,flickr,500,500,3,sheep,265.0,300.5,58.0,51.0
2007_001733.jpg,flickr,500,500,3,sheep,207.5,320.0,55.0,90.0
2007_001733.jpg,flickr,500,500,3,sheep,149.5,274.0,35.0,26.0
2007_001733.jpg,flickr,500,500,3,sheep,110.0,260.5,12.0,17.0
2007_001733.jpg,flickr,500,500,3,sheep,69.0,264.5,26.0,21.0
2007_001733.jpg,flickr,500,500,3,sheep,32.5,268.5,19.0,11.0
2007_001733.jpg,flickr,500,500,3,sheep,16.5,262.5,17.0,17.0
2007_001733.jpg,flickr,500,500,3,sheep,37.5,262.5,15.0,13.0
2007_001733.jpg,flickr,500,500,3,sheep,209.0,261.5,12.0,11.0
2007_001733.jpg,flickr,500,500,3,sheep,174.0,270.5,18.0,21.0
2007_001733.jpg,flickr,500,500,3,sheep,224.0,262.5,14.0,7.0
2007_001733.jpg,flickr,500,500,3,sheep,262.5,271.0,15.0,14.0
2007_001733.jpg,flickr,500,500,3,sheep,278.5,271.0,17.0,10.0
2007_001733.jpg,flickr,500,500,3,sheep,368.5,270.0,15.0,12.0
2007_001733.jpg,flickr,500,500,3,sheep,344.5,267.0,13.0,10.0
2007_001733.jpg,flickr,500,500,3,sheep,333.0,268.0,18.0,12.0
2007_001733.jpg,flickr,500,500,3,sheep,317.5,267.0,11.0,14.0
2007_001733.jpg,flickr,500,500,3,sheep,304.5,266.5,15.0,15.0
2007_001761.jpg,flickr,500,333,3,aeroplane,263.5,180.0,473.0,186.0
2007_001763.jpg,flickr,500,375,3,cat,390.5,247.0,219.0,256.0
2007_001763.jpg,flickr,500,375,3,dog,165.5,195.0,329.0,342.0
2007_001763.jpg,flickr,500,375,3,sofa,250.5,211.5,499.0,327.0
2007_001763.jpg,flickr,500,375,3,tvmonitor,139.0,8.5,112.0,15.0
2007_001764.jpg,flickr,500,375,3,cow,483.5,127.5,33.0,45.0
2007_001764.jpg,flickr,500,375,3,cow,313.5,125.0,71.0,44.0
2007_001764.jpg,flickr,500,375,3,cow,251.5,127.0,61.0,42.0
2007_001764.jpg,flickr,500,375,3,cow,178.5,125.5,89.0,45.0
2007_001764.jpg,flickr,500,375,3,cow,121.0,115.0,46.0,36.0
2007_001764.jpg,flickr,500,375,3,cow,6.5,126.0,9.0,28.0
2007_001774.jpg,flickr,500,340,3,cat,257.0,186.0,486.0,200.0
2007_001825.jpg,flickr,500,375,3,cat,202.0,169.5,402.0,261.0
2007_001825.jpg,flickr,500,375,3,dog,250.5,187.5,499.0,369.0
